route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
001,1,1015782,Watt I-80 Stationl,0,0101,41942
001,1,1015783,Watt I-80 Stationl,0,0107,41942
001,1,1015784,Watt I-80 Stationl,0,0105,41942
001,1,1015785,Watt I-80 Stationl,0,0103,41942
001,1,1015786,Watt I-80 Stationl,0,0104,41942
001,1,1015787,Watt I-80 Stationl,0,0102,41942
001,1,1015788,Watt I-80 Stationl,0,0106,41942
001,1,1015789,Watt I-80 Stationl,0,0101,41942
001,1,1015790,Watt I-80 Stationl,0,0109,41942
001,1,1015791,Watt I-80 Stationl,0,0110,41942
001,1,1015792,Watt I-80 Stationl,0,0103,41942
001,1,1015793,Watt I-80 Stationl,0,0104,41942
001,1,1015794,Watt I-80 Stationl,0,0102,41942
001,1,1015795,Watt I-80 Stationl,0,0108,41942
001,1,1015796,Watt I-80 Stationl,0,0101,41942
001,1,1015797,Watt I-80 Stationl,0,0109,41942
001,1,1015798,Watt I-80 Stationl,0,0110,41942
001,1,1015799,Watt I-80 Stationl,0,0103,41942
001,1,1015800,Watt I-80 Stationl,0,3008,41942
001,1,1015801,Watt I-80 Stationl,0,0102,41942
001,1,1015802,Watt I-80 Stationl,0,0108,41942
001,1,1015803,Watt I-80 Stationl,0,0101,41942
001,1,1015804,Watt I-80 Stationl,0,0109,41942
001,1,1015805,Watt I-80 Stationl,0,0110,41942
001,1,1015806,Watt I-80 Stationl,0,0103,41942
001,1,1015807,Watt I-80 Stationl,0,0102,41942
001,1,1015808,Watt I-80 Stationl,0,0101,41942
001,1,1015809,Watt I-80 Stationl,0,0110,41942
001,1,1015810,Watt I-80 Stationl,0,8805,41942
001,1,1015811,Watt I-80 Stationl,0,0108,41942
001,1,1015812,Watt I-80 Stationl,0,9304,41942
001,1,1015813,Watt I-80 Stationl,0,8805,41942
001,1,1015814,Watt I-80 Stationl,0,0106,41942
001,1,1015815,Watt I-80 Stationl,0,0102,41942
001,1,1015816,Watt I-80 Stationl,0,0104,41942
001,1,1015817,Watt I-80 Stationl,0,0103,41942
001,1,1015818,Watt I-80 Stationl,0,0105,41942
001,1,1015819,Watt I-80 Stationl,0,0107,41942
001,1,1015820,Watt I-80 Stationl,0,0101,41942
001,1,1015821,Watt I-80 Stationl,0,0106,41942
001,1,1015822,Watt I-80 Stationl,0,0102,41942
001,1,1015823,Watt I-80 Stationl,0,0104,41942
001,1,1015824,Watt I-80 Stationl,0,0103,41942
001,1,1015825,Watt I-80 Stationl,0,0105,41942
001,1,1015826,Watt I-80 Stationl,0,0107,41942
001,1,1015827,Watt I-80 Stationl,0,0101,41942
001,1,1015828,Watt I-80 Stationl,0,0106,41942
001,1,1015829,Watt I-80 Stationl,0,0102,41942
001,1,1015830,Watt I-80 Stationl,0,0104,41942
001,1,1015831,Watt I-80 Stationl,0,0103,41942
001,1,1015832,Watt I-80 Stationl,0,0105,41942
001,1,1015833,Watt I-80 Stationl,0,0107,41942
001,1,1015834,Watt I-80 Stationl,0,0101,41942
001,1,1015835,Watt I-80 Stationl,0,0106,41942
001,1,1015836,Watt I-80 Stationl,0,0102,41942
001,1,1015837,Watt I-80 Stationl,0,0104,41942
001,1,1015838,Watt I-80 Stationl,0,0103,41942
001,1,1015839,Watt I-80 Stationl,0,2141,41942
001,1,1015840,Watt I-80 Stationl,0,9302,41942
001,1,1015841,Watt I-80 Stationl,0,3008,41942
001,1,1015842,Watt I-80 Stationl,0,0109,41942
001,1,1015843,Watt I-80 Stationl,0,0108,41942
001,1,1015844,Sunrise Mall,1,2608,41943
001,1,1015845,Sunrise Mall,1,0101,41943
001,1,1015846,Sunrise Mall,1,0102,41943
001,1,1015847,Sunrise Mall,1,0103,41943
001,1,1015848,Sunrise Mall,1,9304,41943
001,1,1015849,Sunrise Mall,1,0108,41943
001,1,1015850,Sunrise Mall,1,8805,41943
001,1,1015851,Sunrise Mall,1,9304,41943
001,1,1015852,Sunrise Mall,1,0108,41943
001,1,1015853,Sunrise Mall,1,8805,41943
001,1,1015854,Sunrise Mall,1,0101,41943
001,1,1015855,Sunrise Mall,1,0110,41943
001,1,1015856,Sunrise Mall,1,0109,41943
001,1,1015857,Sunrise Mall,1,0108,41943
001,1,1015858,Sunrise Mall,1,0102,41943
001,1,1015859,Sunrise Mall,1,3008,41943
001,1,1015860,Sunrise Mall,1,0103,41943
001,1,1015861,Sunrise Mall,1,0110,41943
001,1,1015862,Sunrise Mall,1,0109,41943
001,1,1015863,Sunrise Mall,1,0101,41943
001,1,1015864,Sunrise Mall,1,0108,41943
001,1,1015865,Sunrise Mall,1,0102,41943
001,1,1015866,Sunrise Mall,1,3008,41943
001,1,1015867,Sunrise Mall,1,0103,41943
001,1,1015868,Sunrise Mall,1,0110,41943
001,1,1015869,Sunrise Mall,1,0109,41943
001,1,1015870,Sunrise Mall,1,0101,41943
001,1,1015871,Sunrise Mall,1,0108,41943
001,1,1015872,Sunrise Mall,1,0102,41943
001,1,1015873,Sunrise Mall,1,0104,41943
001,1,1015874,Sunrise Mall,1,0103,41943
001,1,1015875,Sunrise Mall,1,0110,41943
001,1,1015876,Sunrise Mall,1,0109,41943
001,1,1015877,Sunrise Mall,1,0101,41943
001,1,1015878,Sunrise Mall,1,0106,41943
001,1,1015879,Sunrise Mall,1,0102,41943
001,1,1015880,Sunrise Mall,1,0104,41943
001,1,1015881,Sunrise Mall,1,0103,41943
001,1,1015882,Sunrise Mall,1,0105,41943
001,1,1015883,Sunrise Mall,1,0107,41943
001,1,1015884,Sunrise Mall,1,0101,41943
001,1,1015885,Sunrise Mall,1,0106,41943
001,1,1015886,Sunrise Mall,1,0102,41943
001,1,1015887,Sunrise Mall,1,0104,41943
001,1,1015888,Sunrise Mall,1,0103,41943
001,1,1015889,Sunrise Mall,1,0105,41943
001,1,1015890,Sunrise Mall,1,0107,41943
001,1,1015891,Sunrise Mall,1,0101,41943
001,1,1015892,Sunrise Mall,1,0106,41943
001,1,1015893,Sunrise Mall,1,0102,41943
001,1,1015894,Sunrise Mall,1,0104,41943
001,1,1015895,Sunrise Mall,1,0103,41943
001,1,1015896,Sunrise Mall,1,0105,41943
001,1,1015897,Sunrise Mall,1,0107,41943
001,1,1015898,Sunrise Mall,1,0101,41943
001,1,1015899,Sunrise Mall,1,0106,41943
001,1,1015900,Sunrise Mall,1,0102,41943
001,1,1015901,Sunrise Mall,1,0104,41943
001,1,1015902,Sunrise Mall,1,0103,41943
001,1,1015903,Sunrise Mall,1,0105,41943
001,1,1015904,Sunrise Mall,1,0101,41943
001,1,1015905,Sunrise Mall,1,9302,41943
011,1,1016030,Land Park/City College,0,2051,41944
011,1,1016031,Land Park/City College,0,1107,41944
011,1,1016032,Land Park/City College,0,1103,41944
011,1,1016033,Land Park/City College,0,1105,41944
011,1,1016034,Land Park/City College,0,1106,41944
011,1,1016035,Land Park/City College,0,2051,41944
011,1,1016036,Land Park/City College,0,1107,41944
011,1,1016037,Land Park/City College,0,1103,41944
011,1,1016038,Land Park/City College,0,1105,41944
011,1,1016039,Land Park/City College,0,1106,41944
011,1,1016040,Land Park/City College,0,1103,41944
011,1,1016041,Land Park/City College,0,1105,41944
011,1,1016042,Land Park/City College,0,2051,41944
011,1,1016043,Land Park/City College,0,1103,41944
011,1,1016044,Land Park/City College,0,1105,41945
011,1,1016045,Land Park/City College,0,2051,41945
011,1,1016046,Land Park/City College,0,1103,41945
011,1,1016047,Land Park/City College,0,1101,41945
011,1,1016048,Land Park/City College,0,1105,41945
011,1,1016049,Land Park/City College,0,6211,41945
011,1,1016050,Land Park/City College,0,1102,41945
011,1,1016051,Land Park/City College,0,1103,41945
011,1,1016052,Land Park/City College,0,1101,41945
011,1,1016053,Natomas/Club Center Dr.,1,1106,41947
011,1,1016054,Natomas/Club Center Dr.,1,6211,41946
011,1,1016055,Natomas/Club Center Dr.,1,1105,41948
011,1,1016056,Natomas/Club Center Dr.,1,1101,41948
011,1,1016057,Natomas/Club Center Dr.,1,2051,41947
011,1,1016058,Natomas/Club Center Dr.,1,1107,41947
011,1,1016059,Natomas/Club Center Dr.,1,1103,41947
011,1,1016060,Natomas/Club Center Dr.,1,1103,41947
011,1,1016061,Natomas/Club Center Dr.,1,1105,41947
011,1,1016062,Natomas/Club Center Dr.,1,2051,41947
011,1,1016063,Natomas/Club Center Dr.,1,1106,41947
011,1,1016064,Natomas/Club Center Dr.,1,1107,41947
011,1,1016065,Natomas/Club Center Dr.,1,1103,41947
011,1,1016066,Natomas/Club Center Dr.,1,1105,41947
011,1,1016067,Natomas/Club Center Dr.,1,2051,41947
011,1,1016068,Natomas/Club Center Dr.,1,1103,41947
011,1,1016069,Natomas/Club Center Dr.,1,1105,41947
011,1,1016070,Natomas/Club Center Dr.,1,2051,41947
011,1,1016071,Natomas/Club Center Dr.,1,1105,41948
011,1,1016072,Natomas/Club Center Dr.,1,2051,41948
011,1,1016073,Natomas/Club Center Dr.,1,1102,41948
011,1,1016074,Natomas/Club Center Dr.,1,6211,41948
011,1,1016075,Natomas/Club Center Dr.,1,1103,41948
011,1,1016076,Natomas/Club Center Dr.,1,1102,41949
011,1,1016077,Natomas/Club Center Dr.,1,1101,41949
013,1,1016337,El Camino & Watt,0,1303,41952
013,1,1016338,El Camino & Watt,0,1301,41952
013,1,1016339,El Camino & Watt,0,1302,41952
013,1,1016340,El Camino & Watt,0,1303,41952
013,1,1016341,El Camino & Watt,0,1301,41952
013,1,1016342,El Camino & Watt,0,1302,41952
013,1,1016343,El Camino & Watt,0,1303,41952
013,1,1016344,El Camino & Watt,0,1301,41952
013,1,1016345,El Camino & Watt,0,1302,41952
013,1,1016346,El Camino & Watt,0,1303,41952
013,1,1016347,El Camino & Watt,0,1301,41952
013,1,1016348,El Camino & Watt,0,1302,41952
013,1,1016349,El Camino & Watt,0,1303,41952
013,1,1016350,El Camino & Watt,0,1301,41952
013,1,1016351,El Camino & Watt,0,1302,41952
013,1,1016352,El Camino & Watt,0,1303,41952
013,1,1016353,El Camino & Watt,0,1301,41952
013,1,1016354,El Camino & Watt,0,1302,41952
013,1,1016355,El Camino & Watt,0,1303,41952
013,1,1016356,El Camino & Watt,0,1301,41952
013,1,1016357,Natomas/Del Paso,1,1301,41953
013,1,1016358,Natomas/Del Paso,1,1302,41953
013,1,1016359,Natomas/Del Paso,1,1303,41953
013,1,1016360,Natomas/Del Paso,1,1301,41953
013,1,1016361,Natomas/Del Paso,1,1302,41953
013,1,1016362,Natomas/Del Paso,1,1303,41953
013,1,1016363,Natomas/Del Paso,1,1301,41953
013,1,1016364,Natomas/Del Paso,1,1302,41953
013,1,1016365,Natomas/Del Paso,1,1303,41953
013,1,1016366,Natomas/Del Paso,1,1301,41953
013,1,1016367,Natomas/Del Paso,1,1302,41953
013,1,1016368,Natomas/Del Paso,1,1303,41953
013,1,1016369,Natomas/Del Paso,1,1301,41953
013,1,1016370,Natomas/Del Paso,1,1302,41953
013,1,1016371,Natomas/Del Paso,1,1303,41953
013,1,1016372,Natomas/Del Paso,1,1301,41953
013,1,1016373,Natomas/Del Paso,1,1302,41953
013,1,1016374,Natomas/Del Paso,1,1303,41953
013,1,1016375,Natomas/Del Paso,1,1301,41953
013,1,1016376,Natomas/Del Paso,1,1302,41953
015,1,1016445,Arden Del Paso Station,0,2301,41954
015,1,1016446,Arden Del Paso Station,0,8805,41954
015,1,1016447,Arden Del Paso Station,0,0109,41954
015,1,1016448,Arden Del Paso Station,0,3008,41954
015,1,1016449,Arden Del Paso Station,0,8805,41954
015,1,1016450,Arden Del Paso Station,0,8803,41954
015,1,1016451,Arden Del Paso Station,0,8804,41954
015,1,1016452,Arden Del Paso Station,0,8801,41954
015,1,1016453,Arden Del Paso Station,0,8802,41954
015,1,1016454,Arden Del Paso Station,0,8801,41954
015,1,1016455,Arden Del Paso Station,0,8802,41954
015,1,1016456,Arden Del Paso Station,0,8803,41954
015,1,1016457,Arden Del Paso Station,0,8804,41954
015,1,1016458,Arden Del Paso Station,0,8801,41954
015,1,1016459,Arden Del Paso Station,0,8803,41954
015,1,1016460,Arden Del Paso Station,0,8804,41954
015,1,1016461,Arden Del Paso Station,0,8801,41954
015,1,1016462,Arden Del Paso Station,0,8802,41954
015,1,1016463,Arden Del Paso Station,0,8804,41954
015,1,1016464,Arden Del Paso Station,0,8801,41954
015,1,1016465,Arden Del Paso Station,0,8802,41954
015,1,1016466,Arden Del Paso Station,0,8805,41954
015,1,1016467,Arden Del Paso Station,0,8805,41954
015,1,1016468,Arden Del Paso Station,0,8803,41954
015,1,1016469,Arden Del Paso Station,0,8805,41954
015,1,1016470,Arden Del Paso Station,0,8803,41954
015,1,1016471,Arden Del Paso Station,0,8803,41954
015,1,1016472,Arden Del Paso Station,0,8804,41954
015,1,1016473,Watt/I-80 Station,1,3008,41955
015,1,1016474,Watt/I-80 Station,1,8804,41955
015,1,1016475,Watt/I-80 Station,1,8803,41955
015,1,1016476,Watt/I-80 Station,1,8803,41955
015,1,1016477,Watt/I-80 Station,1,8805,41955
015,1,1016478,Watt/I-80 Station,1,8803,41955
015,1,1016479,Watt/I-80 Station,1,8804,41955
015,1,1016480,Watt/I-80 Station,1,8801,41955
015,1,1016481,Watt/I-80 Station,1,8802,41955
015,1,1016482,Watt/I-80 Station,1,8805,41955
015,1,1016483,Watt/I-80 Station,1,8804,41955
015,1,1016484,Watt/I-80 Station,1,8801,41955
015,1,1016485,Watt/I-80 Station,1,8802,41955
015,1,1016486,Watt/I-80 Station,1,8805,41955
015,1,1016487,Watt/I-80 Station,1,8802,41955
015,1,1016488,Watt/I-80 Station,1,8801,41955
015,1,1016489,Watt/I-80 Station,1,8802,41955
015,1,1016490,Watt/I-80 Station,1,8805,41955
015,1,1016491,Watt/I-80 Station,1,8803,41955
015,1,1016492,Watt/I-80 Station,1,8804,41955
015,1,1016493,Watt/I-80 Station,1,8801,41955
015,1,1016494,Watt/I-80 Station,1,8801,41955
015,1,1016495,Watt/I-80 Station,1,8802,41955
015,1,1016496,Watt/I-80 Station,1,8805,41955
015,1,1016497,Watt/I-80 Station,1,8803,41955
015,1,1016498,Watt/I-80 Station,1,8804,41955
015,1,1016499,Watt/I-80 Station,1,8803,41955
015,1,1016500,Watt/I-80 Station,1,8804,41955
019,1,1016585,Arden/Del Paso Station,0,1901,41956
019,1,1016586,Arden/Del Paso Station,0,1902,41956
019,1,1016587,Arden/Del Paso Station,0,1901,41956
019,1,1016588,Arden/Del Paso Station,0,1902,41956
019,1,1016589,Arden/Del Paso Station,0,1901,41956
019,1,1016590,Arden/Del Paso Station,0,1902,41956
019,1,1016591,Arden/Del Paso Station,0,1901,41956
019,1,1016592,Arden/Del Paso Station,0,1902,41956
019,1,1016593,Arden/Del Paso Station,0,1901,41956
019,1,1016594,Arden/Del Paso Station,0,1902,41956
019,1,1016595,Arden/Del Paso Station,0,1901,41956
019,1,1016596,Arden/Del Paso Station,0,1902,41956
019,1,1016597,Arden/Del Paso Station,0,1901,41956
019,1,1016598,Arden/Del Paso Station,0,1902,41956
019,1,1016599,Arden/Del Paso Station,0,1901,41956
019,1,1016600,Watt & Elverta,1,1902,41957
019,1,1016601,Watt & Elverta,1,1901,41957
019,1,1016602,Watt & Elverta,1,1902,41957
019,1,1016603,Watt & Elverta,1,1901,41957
019,1,1016604,Watt & Elverta,1,1902,41957
019,1,1016605,Watt & Elverta,1,1901,41957
019,1,1016606,Watt & Elverta,1,1902,41957
019,1,1016607,Watt & Elverta,1,1901,41957
019,1,1016608,Watt & Elverta,1,1902,41957
019,1,1016609,Watt & Elverta,1,1901,41957
019,1,1016610,Watt & Elverta,1,1902,41957
019,1,1016611,Watt & Elverta,1,1901,41957
019,1,1016612,Watt & Elverta,1,1902,41957
019,1,1016613,Watt & Elverta,1,1901,41957
021,1,1016662,,0,2103,41958
021,1,1016663,Mather Field/Mills Station,0,2105,41959
021,1,1016664,Mather Field/Mills Station,0,2103,41959
021,1,1016665,Mather Field/Mills Station,0,2151,41959
021,1,1016666,Mather Field/Mills Station,0,2102,41959
021,1,1016667,Mather Field/Mills Station,0,2105,41959
021,1,1016668,Mather Field/Mills Station,0,2103,41959
021,1,1016669,Mather Field/Mills Station,0,2103,41959
021,1,1016670,Mather Field/Mills Station,0,2103,41959
021,1,1016671,Mather Field/Mills Station,0,2104,41959
021,1,1016672,Mather Field/Mills Station,0,2104,41959
021,1,1016673,Mather Field/Mills Station,0,2102,41959
021,1,1016674,Mather Field/Mills Station,0,2105,41959
021,1,1016675,Mather Field/Mills Station,0,2103,41959
021,1,1016676,Mather Field/Mills Station,0,2104,41959
021,1,1016677,Mather Field/Mills Station,0,2102,41959
021,1,1016678,Mather Field/Mills Station,0,2105,41959
021,1,1016679,Mather Field/Mills Station,0,2102,41959
021,1,1016680,Mather Field/Mills Station,0,2101,41959
021,1,1016681,Mather Field/Mills Station,0,2103,41959
021,1,1016682,Mather Field/Mills Station,0,2104,41959
021,1,1016683,Mather Field/Mills Station,0,2102,41959
021,1,1016684,Mather Field/Mills Station,0,2101,41959
021,1,1016685,Mather Field/Mills Station,0,2103,41959
021,1,1016686,Mather Field/Mills Station,0,2104,41959
021,1,1016687,Mather Field/Mills Station,0,2102,41959
021,1,1016688,Mather Field/Mills Station,0,2101,41959
021,1,1016689,Mather Field/Mills Station,0,2104,41959
021,1,1016690,Mather Field/Mills Station,0,2102,41959
021,1,1016691,Mather Field/Mills Station,0,2104,41959
021,1,1016692,Mather Field/Mills Station,0,2102,41959
021,1,1016693,Mather Field/Mills Station,0,2505,41959
021,1,1016694,Mather Field/Mills Station,0,2101,41959
021,1,1016695,Mather Field/Mills Station,0,2103,41959
021,1,1016696,Louis & Orlando,1,2151,41960
021,1,1016697,Louis & Orlando,1,2102,41960
021,1,1016698,Louis & Orlando,1,2104,41960
021,1,1016699,Louis & Orlando,1,2103,41960
021,1,1016700,Louis & Orlando,1,2505,41960
021,1,1016701,Louis & Orlando,1,2102,41960
021,1,1016702,Louis & Orlando,1,2104,41960
021,1,1016703,Louis & Orlando,1,2103,41960
021,1,1016704,Louis & Orlando,1,2101,41960
021,1,1016705,Louis & Orlando,1,2102,41960
021,1,1016706,Louis & Orlando,1,2104,41960
021,1,1016707,Louis & Orlando,1,2103,41960
021,1,1016708,Louis & Orlando,1,2103,41960
021,1,1016709,Louis & Orlando,1,2101,41960
021,1,1016710,Louis & Orlando,1,2102,41960
021,1,1016711,Louis & Orlando,1,2102,41960
021,1,1016712,Louis & Orlando,1,2101,41960
021,1,1016713,Louis & Orlando,1,2104,41960
021,1,1016714,Louis & Orlando,1,2104,41960
021,1,1016715,Louis & Orlando,1,2103,41960
021,1,1016716,Louis & Orlando,1,2105,41960
021,1,1016717,Louis & Orlando,1,2102,41960
021,1,1016718,Louis & Orlando,1,2104,41960
021,1,1016719,Louis & Orlando,1,2103,41960
021,1,1016720,Louis & Orlando,1,2105,41960
021,1,1016721,Louis & Orlando,1,2102,41960
021,1,1016722,Louis & Orlando,1,2104,41960
021,1,1016723,Louis & Orlando,1,2103,41960
021,1,1016724,Louis & Orlando,1,2105,41960
021,1,1016725,Louis & Orlando,1,2102,41960
021,1,1016726,Louis & Orlando,1,2104,41960
021,1,1016727,Louis & Orlando,1,2103,41960
021,1,1016728,Louis & Orlando,1,2105,41960
023,1,1016797,Arden/Del Paso Station,0,2309,41961
023,1,1016798,Arden/Del Paso Station,0,2301,41963
023,1,1016802,Arden/Del Paso Station,0,2302,41963
023,1,1016803,Arden/Del Paso Station,0,2306,41963
023,1,1016804,Arden/Del Paso Station,0,2305,41963
023,1,1016805,Arden/Del Paso Station,0,2303,41963
023,1,1016806,Arden/Del Paso Station,0,2302,41963
023,1,1016807,Arden/Del Paso Station,0,2301,41963
023,1,1016808,Arden/Del Paso Station,0,2306,41963
023,1,1016809,Arden/Del Paso Station,0,2305,41963
023,1,1016810,Arden/Del Paso Station,0,2303,41963
023,1,1016811,Arden/Del Paso Station,0,2304,41963
023,1,1016812,Arden/Del Paso Station,0,2302,41963
023,1,1016813,Arden/Del Paso Station,0,2301,41963
023,1,1016814,Arden/Del Paso Station,0,2306,41963
023,1,1016815,Arden/Del Paso Station,0,2305,41963
023,1,1016816,Arden/Del Paso Station,0,2304,41963
023,1,1016817,Arden/Del Paso Station,0,2303,41963
023,1,1016818,Arden/Del Paso Station,0,2302,41963
023,1,1016819,Arden/Del Paso Station,0,2301,41963
023,1,1016820,Arden/Del Paso Station,0,2305,41963
023,1,1016821,Arden/Del Paso Station,0,2304,41963
023,1,1016822,Arden/Del Paso Station,0,2303,41963
023,1,1016823,Arden/Del Paso Station,0,2302,41963
023,1,1016824,Arden/Del Paso Station,0,2301,41963
023,1,1016825,Arden/Del Paso Station,0,2305,41963
023,1,1016826,Arden/Del Paso Station,0,2304,41963
023,1,1016827,Arden/Del Paso Station,0,2303,41963
023,1,1016828,Arden/Del Paso Station,0,2302,41963
023,1,1016829,Arden/Del Paso Station,0,2301,41963
023,1,1016830,Arden/Del Paso Station,0,2305,41963
023,1,1016831,Arden/Del Paso Station,0,2304,41963
023,1,1016832,Arden/Del Paso Station,0,2303,41963
023,1,1016833,Arden/Del Paso Station,0,2305,41963
023,1,1016834,Arden/Del Paso Station,0,8802,41963
023,1,1016835,Sunrise Mall,1,2302,41965
023,1,1016836,Sunrise Mall,1,2301,41965
023,1,1016842,Sunrise Mall,1,2306,41965
023,1,1016843,Sunrise Mall,1,2305,41965
023,1,1016844,Sunrise Mall,1,2303,41965
023,1,1016845,Sunrise Mall,1,2302,41965
023,1,1016846,Sunrise Mall,1,2301,41965
023,1,1016847,Sunrise Mall,1,2306,41965
023,1,1016848,Sunrise Mall,1,2305,41965
023,1,1016849,Sunrise Mall,1,2303,41965
023,1,1016850,Sunrise Mall,1,2302,41965
023,1,1016851,Sunrise Mall,1,2301,41965
023,1,1016852,Sunrise Mall,1,2306,41965
023,1,1016853,Sunrise Mall,1,2305,41965
023,1,1016854,Sunrise Mall,1,2304,41965
023,1,1016855,Sunrise Mall,1,2303,41965
023,1,1016856,Sunrise Mall,1,2302,41965
023,1,1016857,Sunrise Mall,1,2301,41965
023,1,1016858,Sunrise Mall,1,2305,41965
023,1,1016859,Sunrise Mall,1,2304,41965
023,1,1016860,Sunrise Mall,1,2303,41965
023,1,1016861,Sunrise Mall,1,2302,41965
023,1,1016862,Sunrise Mall,1,2301,41965
023,1,1016863,Sunrise Mall,1,2305,41965
023,1,1016864,Sunrise Mall,1,2304,41965
023,1,1016865,Sunrise Mall,1,2303,41965
023,1,1016866,Sunrise Mall,1,2302,41965
023,1,1016867,Sunrise Mall,1,2301,41965
023,1,1016868,Sunrise Mall,1,2305,41965
023,1,1016869,Sunrise Mall,1,2304,41965
023,1,1016870,Sunrise Mall,1,2303,41965
023,1,1016871,Sunrise Mall,1,2302,41965
023,1,1016872,Sunrise Mall,1,2301,41965
025,1,1016962,Marconi/Arcade Station,0,8602,41966
025,1,1016963,Marconi/Arcade Station,0,8605,41966
025,1,1016964,Marconi/Arcade Station,0,2503,41966
025,1,1016965,Marconi/Arcade Station,0,2502,41966
025,1,1016966,Marconi/Arcade Station,0,8701,41966
025,1,1016967,Marconi/Arcade Station,0,2505,41966
025,1,1016968,Marconi/Arcade Station,0,8702,41966
025,1,1016969,Marconi/Arcade Station,0,2503,41966
025,1,1016970,Marconi/Arcade Station,0,2502,41966
025,1,1016971,Marconi/Arcade Station,0,8701,41966
025,1,1016972,Marconi/Arcade Station,0,2505,41966
025,1,1016973,Marconi/Arcade Station,0,8702,41966
025,1,1016974,Marconi/Arcade Station,0,2503,41966
025,1,1016975,Marconi/Arcade Station,0,2502,41966
025,1,1016976,Marconi/Arcade Station,0,2501,41966
025,1,1016977,Marconi/Arcade Station,0,2505,41966
025,1,1016978,Marconi/Arcade Station,0,2504,41966
025,1,1016979,Marconi/Arcade Station,0,2503,41966
025,1,1016980,Marconi/Arcade Station,0,2502,41966
025,1,1016981,Marconi/Arcade Station,0,2501,41966
025,1,1016982,Marconi/Arcade Station,0,2505,41966
025,1,1016983,Marconi/Arcade Station,0,2504,41966
025,1,1016984,Marconi/Arcade Station,0,2503,41966
025,1,1016985,Marconi/Arcade Station,0,2502,41966
025,1,1016986,Marconi/Arcade Station,0,2501,41966
025,1,1016987,Marconi/Arcade Station,0,2505,41966
025,1,1016988,Marconi/Arcade Station,0,2504,41966
025,1,1016989,Marconi/Arcade Station,0,2503,41966
025,1,1016990,Marconi/Arcade Station,0,2502,41966
025,1,1016991,Marconi/Arcade Station,0,2501,41966
025,1,1016992,Louis & Orlando,1,8602,41967
025,1,1016993,Louis & Orlando,1,8605,41967
025,1,1016994,Louis & Orlando,1,2503,41967
025,1,1016995,Louis & Orlando,1,8602,41967
025,1,1016996,Louis & Orlando,1,8701,41967
025,1,1016997,Louis & Orlando,1,8605,41967
025,1,1016998,Louis & Orlando,1,8702,41967
025,1,1016999,Louis & Orlando,1,2503,41967
025,1,1017000,Louis & Orlando,1,2502,41967
025,1,1017001,Louis & Orlando,1,8701,41967
025,1,1017002,Louis & Orlando,1,2505,41967
025,1,1017003,Louis & Orlando,1,8702,41967
025,1,1017004,Louis & Orlando,1,2503,41967
025,1,1017005,Louis & Orlando,1,2502,41967
025,1,1017006,Louis & Orlando,1,8701,41967
025,1,1017007,Louis & Orlando,1,2505,41967
025,1,1017008,Louis & Orlando,1,8702,41967
025,1,1017009,Louis & Orlando,1,2503,41967
025,1,1017010,Louis & Orlando,1,2502,41967
025,1,1017011,Louis & Orlando,1,2501,41967
025,1,1017012,Louis & Orlando,1,2505,41967
025,1,1017013,Louis & Orlando,1,2504,41967
025,1,1017014,Louis & Orlando,1,2503,41967
025,1,1017015,Louis & Orlando,1,2502,41967
025,1,1017016,Louis & Orlando,1,2501,41967
025,1,1017017,Louis & Orlando,1,2505,41967
025,1,1017018,Louis & Orlando,1,2504,41967
025,1,1017019,Louis & Orlando,1,2503,41967
025,1,1017020,Louis & Orlando,1,2502,41967
025,1,1017021,Louis & Orlando,1,2501,41967
026,1,1017084,University/65th Station,0,8702,41968
026,1,1017085,University/65th Station,0,7204,41968
026,1,1017086,University/65th Station,0,2551,41968
026,1,1017087,University/65th Station,0,2604,41968
026,1,1017088,University/65th Station,0,2602,41968
026,1,1017089,University/65th Station,0,2607,41968
026,1,1017090,University/65th Station,0,2611,41968
026,1,1017091,University/65th Station,0,2603,41968
026,1,1017092,University/65th Station,0,7202,41968
026,1,1017093,University/65th Station,0,2605,41968
026,1,1017094,University/65th Station,0,2601,41968
026,1,1017095,University/65th Station,0,2606,41968
026,1,1017096,University/65th Station,0,2551,41968
026,1,1017097,University/65th Station,0,2608,41968
026,1,1017098,University/65th Station,0,2604,41968
026,1,1017099,University/65th Station,0,2605,41968
026,1,1017100,University/65th Station,0,7204,41968
026,1,1017101,University/65th Station,0,2603,41968
026,1,1017102,University/65th Station,0,2612,41968
026,1,1017103,University/65th Station,0,2607,41968
026,1,1017104,University/65th Station,0,2602,41968
026,1,1017105,University/65th Station,0,2604,41968
026,1,1017106,University/65th Station,0,2608,41968
026,1,1017107,University/65th Station,0,2551,41968
026,1,1017108,University/65th Station,0,2606,41968
026,1,1017109,University/65th Station,0,2601,41968
026,1,1017110,University/65th Station,0,2605,41968
026,1,1017111,University/65th Station,0,2603,41968
026,1,1017112,University/65th Station,0,2611,41968
026,1,1017113,University/65th Station,0,2607,41968
026,1,1017114,University/65th Station,0,2602,41968
026,1,1017115,University/65th Station,0,2601,41968
026,1,1017116,Watt & Elverta,1,2551,41969
026,1,1017117,Watt & Elverta,1,2501,41969
026,1,1017118,Watt & Elverta,1,2607,41969
026,1,1017119,Watt & Elverta,1,2309,41969
026,1,1017120,Watt & Elverta,1,2603,41969
026,1,1017121,Watt & Elverta,1,7202,41969
